Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-01-26T00:00:00.000,CHEV,4D,,WHI,GWL790,IA,10300 S. Doty,(773) 568-8495,2869348
2019-01-26T00:00:00.000,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2869320
2019-01-26T00:00:00.000,CHEV,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2869354
2019-01-26T00:00:00.000,CHRY,4D,,WHI,681318,IL,701 N. Sacramento,(773) 265-7605,6948140
2019-01-26T00:00:00.000,CHRY,4D,,SIL,BA37127,IL,701 N. Sacramento,(773) 265-7605,6948155
2019-01-26T00:00:00.000,CHRY,4D,,SIL,149935,IL,10300 S. Doty,(773) 568-8495,2869339
2019-01-26T00:00:00.000,CHRY,VN,TK,BLK,,IL,10300 S. Doty,(773) 568-8495,2869298
2019-01-26T00:00:00.000,DODG,4D,,RED,AY55014,IL,10300 S. Doty,(773) 568-8495,2869315
2019-01-26T00:00:00.000,DODG,4D,,RED,712893,IL,701 N. Sacramento,(773) 265-7605,6948069
2019-01-26T00:00:00.000,DODG,4D,,SIL,09959E6,TX,10300 S. Doty,(773) 568-8495,2869304
2019-01-26T00:00:00.000,DODG,LL,,SIL,483959,IL,701 N. Sacramento,(773) 265-7605,6948034
2019-01-26T00:00:00.000,FORD,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2869352
2019-01-26T00:00:00.000,FORD,LL,,SIL,AJ19819,IL,400 E. Lower Wacker,(312) 744-7550,998952
2019-01-26T00:00:00.000,INFI,4D,,GRY,443U916,IL,701 N. Sacramento,(773) 265-7605,6948148
2019-01-26T00:00:00.000,JAGU,4D,,BLU,AJ97917,IL,701 N. Sacramento,(773) 265-7605,6948170
2019-01-26T00:00:00.000,MERC,LL,TK,BRZ,AY51250,IL,10300 S. Doty,(773) 568-8495,2869347
2019-01-26T00:00:00.000,MERZ,LL,,BLK,,,10300 S. Doty,(773) 568-8495,2869340
2019-01-26T00:00:00.000,MITS,4D,,WHI,P585275,IL,10300 S. Doty,(773) 568-8495,2869293
2019-01-26T00:00:00.000,NISS,4D,,WHI,L676862,IL,701 N. Sacramento,(773) 265-7605,6948137
2019-01-26T00:00:00.000,NISS,4D,,SIL,Z730148,IL,10300 S. Doty,(773) 568-8495,2869338
2019-01-26T00:00:00.000,NISS,LL,TK,MAR,AU40993,IL,701 N. Sacramento,(773) 265-7605,6948029
2019-01-26T00:00:00.000,SATU,4D,,BLU,H412778,IL,10300 S. Doty,(773) 568-8495,2869295
2019-01-26T00:00:00.000,TOYT,4D,,SIL,Q369699,IL,10300 S. Doty,(773) 568-8495,2869318
2019-01-26T00:00:00.000,TOYT,,,WHI,P341298,IL,701 N. Sacramento,(773) 265-7605,6948141
2019-01-26T00:00:00.000,VW,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2869346
2019-01-25T00:00:00.000,BUIC,4D,,TAN,235U551,IL,701 N. Sacramento,(773) 265-7605,6947984
2019-01-25T00:00:00.000,BUIC,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2869245
2019-01-25T00:00:00.000,CHEV,2D,,SIL,Q179694,IL,10300 S. Doty,(773) 568-8495,2869256
2019-01-25T00:00:00.000,CHEV,2D,,RED,,IL,10300 S. Doty,(773) 568-8495,2869244
2019-01-25T00:00:00.000,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2869252
2019-01-25T00:00:00.000,CHEV,4D,,GRY,484HAB,MN,10300 S. Doty,(773) 568-8495,2869300
2019-01-25T00:00:00.000,CHEV,4D,,BLK,AH30392,IL,10300 S. Doty,(773) 568-8495,2869288
2019-01-25T00:00:00.000,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2869289
2019-01-25T00:00:00.000,CHEV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-1846,1538299
2019-01-25T00:00:00.000,CHEV,4D,,GLD,BA18812,IL,701 N. Sacramento,(773) 265-7605,6947922
2019-01-25T00:00:00.000,CHEV,4D,,BLK,6947942,IL,701 N. Sacramento,(773) 265-7605,6947942
2019-01-25T00:00:00.000,DODG,4D,,WHI,AG50425,IL,10300 S. Doty,(773) 568-8495,2869290
2019-01-25T00:00:00.000,DODG,4D,,GRY,AL56607,IL,701 N. Sacramento,(773) 265-7605,6947987
2019-01-25T00:00:00.000,FORD,LL,,BLK,AU58864,IL,10300 S. Doty,(773) 568-8495,2869262
2019-01-25T00:00:00.000,FORD,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2869246
2019-01-25T00:00:00.000,FORD,PK,,BLU,12384-LE,IL,701 N. Sacramento,(773) 265-1846,1538295
2019-01-25T00:00:00.000,FORD,VC,,GRY,AD37919,IL,701 N. Sacramento,(773) 265-7605,6947893
2019-01-25T00:00:00.000,HOND,4D,,GRN,AS74616,IL,10300 S. Doty,(773) 568-8495,2869241
2019-01-25T00:00:00.000,HOND,4D,,GRN,BA27541,IL,701 N. Sacramento,(773) 265-7605,6947981
2019-01-25T00:00:00.000,INFI,4D,,WHI,2396374,TX,701 N. Sacramento,(773) 265-7605,6948002
2019-01-25T00:00:00.000,JEEP,LL,TK,WHI,AZ82458,IL,10300 S. Doty,(773) 568-8495,2869253
2019-01-25T00:00:00.000,JEEP,LL,TK,RED,S291473,IL,10300 S. Doty,(773) 568-8495,2869258
2019-01-25T00:00:00.000,MAZD,4D,,RED,ZZ89897,IL,10300 S. Doty,(773) 568-8495,2869285
2019-01-25T00:00:00.000,NISS,4D,,GRY,BA74640,IL,701 N. Sacramento,(773) 265-7605,6947892
2019-01-25T00:00:00.000,PONT,4D,,SIL,485U971,IL,701 N. Sacramento,(773) 265-7605,6947929
2019-01-25T00:00:00.000,PONT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2869275
2019-01-25T00:00:00.000,PONT,4D,,BLU,AX96839,IL,10300 S. Doty,(773) 568-8495,2869292
2019-01-25T00:00:00.000,TOYO,4D,,GRN,AN81910,IL,701 N. Sacramento,(773) 265-7605,6947905
2019-01-25T00:00:00.000,TOYT,4D,,GRN,BB80716,IL,701 N. Sacramento,(773) 265-7605,6947895
2019-01-25T00:00:00.000,TOYT,4D,,GRY,AH74326,IL,701 N. Sacramento,(773) 265-7605,6947999
2019-01-25T00:00:00.000,TOYT,4D,,BLK,AG31084,IL,701 N. Sacramento,(773) 265-7605,6947946
2019-01-24T00:00:00.000,BMW,LL,,GRY,H065932,OH,10300 S. Doty,(773) 568-8495,2869219
2019-01-24T00:00:00.000,BUIC,4D,,BRO,513973,IL,701 N. Sacramento,(773) 265-7605,6947889
2019-01-24T00:00:00.000,BUIC,4D,,BLK,BE87762,IL,701 N. Sacramento,(773) 265-7605,6947890
2019-01-24T00:00:00.000,CHEV,4D,,GRY,AE31865,IL,701 N. Sacramento,(773) 265-7605,6947880
2019-01-24T00:00:00.000,CHEV,4D,,BLU,ZX21108,IL,10300 S. Doty,(773) 568-8495,2869220
2019-01-24T00:00:00.000,CHEV,4D,,BLK,2124113,IL,10300 S. Doty,(773) 568-8495,2869222
2019-01-24T00:00:00.000,CHEV,4D,,BLU,YLS864,IN,10300 S. Doty,(773) 568-8495,2869216
2019-01-24T00:00:00.000,CHEV,LL,,RED,AW1585,IL,701 N. Sacramento,(773) 265-7605,6947871
2019-01-24T00:00:00.000,CHRY,VN,,SIL,Q154755,IL,701 N. Sacramento,(773) 265-7605,6947870
2019-01-24T00:00:00.000,FORD,4D,,SIL,281U835,IL,701 N. Sacramento,(773) 265-1846,1538287
2019-01-24T00:00:00.000,FORD,4D,,BLK,183U995,IL,10300 S. Doty,(773) 568-8495,2869218
2019-01-24T00:00:00.000,FORD,4D,,TAN,349U563,IL,10300 S. Doty,(773) 568-8495,2869203
2019-01-24T00:00:00.000,HOND,2D,,BLK,X407279,IL,10300 S. Doty,(773) 568-8495,2869217
2019-01-24T00:00:00.000,INFI,4D,,BLK,ZZ33886,IL,10300 S. Doty,(773) 568-8495,2869206
2019-01-24T00:00:00.000,JEEP,LL,,SIL,AV88098,IL,10300 S. Doty,(773) 568-8495,2869211
2019-01-24T00:00:00.000,JEEP,LL,TK,BLU,,,10300 S. Doty,(773) 568-8495,2869224
2019-01-24T00:00:00.000,JEEP,LL,,WHI,4504F,IL,701 N. Sacramento,(773) 265-1846,1538291
2019-01-24T00:00:00.000,KIA,LL,,MAR,AV29525,IL,400 E. Lower Wacker,(312) 744-7550,998892
2019-01-24T00:00:00.000,NISS,4D,,TAN,521U602,IL,10300 S. Doty,(773) 568-8495,2869236
2019-01-24T00:00:00.000,PONT,4D,,BLK,AD15576,IL,10300 S. Doty,(773) 568-8495,2869223
2019-01-24T00:00:00.000,TOYT,4D,,BLK,372107,IL,400 E. Lower Wacker,(312) 744-7550,998879
2019-01-24T00:00:00.000,TOYT,4D,,SIL,AN86646,IL,10300 S. Doty,(773) 568-8495,2869215
2019-01-24T00:00:00.000,YAMA,MC,CYL,BLK,72L158,IL,701 N. Sacramento,(773) 265-1846,1538294
2019-01-23T00:00:00.000,ACUR,4D,,GRY,AQ26437,IL,10300 S. Doty,(773) 568-8495,2869173
2019-01-23T00:00:00.000,AUDI,4D,,WHI,AF38890,IL,10300 S. Doty,(773) 568-8495,2869180
2019-01-23T00:00:00.000,BUIC,4D,,WHI,K727958,IL,701 N. Sacramento,(773) 265-7605,6947728
2019-01-23T00:00:00.000,CADI,4D,,RED,BB86088,IL,701 N. Sacramento,(773) 265-7605,6947722
2019-01-23T00:00:00.000,CHEV,4D,MAL,BLU,,,10300 S. Doty,(773) 568-8495,2869199
2019-01-23T00:00:00.000,CHEV,LL,TK,BLK,,IL,701 N. Sacramento,(773) 265-7605,6947725
2019-01-23T00:00:00.000,CHEV,LL,TK,GRY,AW18630,IL,10300 S. Doty,(773) 568-8495,2869170
2019-01-23T00:00:00.000,CHEV,VN,TK,MAR,Q632322,IL,701 N. Sacramento,(773) 265-7605,6947781
2019-01-23T00:00:00.000,CHEV,VN,,MAR,,,10300 S. Doty,(773) 568-8495,2869186
2019-01-23T00:00:00.000,CHRY,VN,,TAN,BC31102,IL,701 N. Sacramento,(773) 265-7605,6947788
2019-01-23T00:00:00.000,CHRY,VN,,SIL,813363,IL,10300 S. Doty,(773) 568-8495,2869200
2019-01-23T00:00:00.000,DODG,PK,TK,BLK,2277129B,IL,10300 S. Doty,(773) 568-8495,2869169
2019-01-23T00:00:00.000,DODG,VN,,SIL,528U601,IL,10300 S. Doty,(773) 568-8495,2869179
2019-01-23T00:00:00.000,FORD,LL,,BLU,AV94435,IL,10300 S. Doty,(773) 568-8495,2869158
2019-01-23T00:00:00.000,FORD,LL,TK,BLK,BB31700,IL,10300 S. Doty,(773) 568-8495,2869201
2019-01-23T00:00:00.000,GMC,LL,,TAN,,,701 N. Sacramento,(773) 265-7605,6947731
2019-01-23T00:00:00.000,HOND,4D,,BLK,AU94714,IL,400 E. Lower Wacker,(312) 744-7550,998843
2019-01-23T00:00:00.000,HYUN,4D,,BLU,107445,IL,10300 S. Doty,(773) 568-8495,2869157
2019-01-23T00:00:00.000,HYUN,4D,,BLU,AX68601,IL,701 N. Sacramento,(773) 265-1846,1538286
2019-01-23T00:00:00.000,JEEP,LL,,BLK,AS71617,IL,701 N. Sacramento,(773) 265-7605,6947732
2019-01-23T00:00:00.000,MAZD,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2869164
2019-01-23T00:00:00.000,MERZ,4D,,GRY,554504,IL,701 N. Sacramento,(773) 265-7605,6947723
2019-01-23T00:00:00.000,NISS,4D,,SIL,AQ97384,IL,10300 S. Doty,(773) 785-9752,1718900
2019-01-23T00:00:00.000,NISS,4D,,BLK,Q445363,IL,10300 S. Doty,(773) 785-9752,1718901
2019-01-23T00:00:00.000,NISS,LL,TK,WHI,BA42571,IL,701 N. Sacramento,(773) 265-7605,6947787
2019-01-23T00:00:00.000,PONT,4D,,SIL,AN69226,IL,701 N. Sacramento,(773) 265-7605,6947771
2019-01-23T00:00:00.000,SABI,4D,,GRY,312231D,IL,10300 S. Doty,(773) 568-8495,2869177
2019-01-23T00:00:00.000,TOYT,4D,,SIL,AP59062,IL,701 N. Sacramento,(773) 265-7605,6947770
2019-01-23T00:00:00.000,VOLK,4D,,BLK,576U346,IL,10300 S. Doty,(773) 568-8495,2869156
2019-01-22T00:00:00.000,CADI,4D,,WHI,BA70091,IL,10300 S. Doty,(773) 568-8495,2869143
2019-01-22T00:00:00.000,CHEV,2D,,BRO,546794,IL,701 N. Sacramento,(773) 265-7605,6947662
2019-01-22T00:00:00.000,CHEV,4D,IMP,SIL,Q456676,IL,10300 S. Doty,(773) 568-8495,2869135
2019-01-22T00:00:00.000,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2869154
2019-01-22T00:00:00.000,CHEV,4D,,GRN,AT77871,IL,10300 S. Doty,(773) 568-8495,2869141
2019-01-22T00:00:00.000,CHEV,4D,,WHI,AP72961,IL,10300 S. Doty,(773) 568-8495,2869152
2019-01-22T00:00:00.000,CHEV,4D,,MAR,AP54662,IL,10300 S. Doty,(773) 568-8495,2869144
2019-01-22T00:00:00.000,CHRY,4D,,BLK,BC60970,IL,10300 S. Doty,(773) 568-8495,2869115
2019-01-22T00:00:00.000,CHRY,4D,,SIL,6947661,IL,701 N. Sacramento,(773) 265-7605,6947661
2019-01-22T00:00:00.000,CHRY,LL,,GLD,AP20240,IL,10300 S. Doty,(773) 785-9752,1718899
2019-01-22T00:00:00.000,DODG,VN,TK,BLU,BA35775,IL,701 N. Sacramento,(773) 265-7605,6947667
2019-01-22T00:00:00.000,DODG,VN,,COM,AP40112,IL,10300 S. Doty,(773) 568-8495,2869145
2019-01-22T00:00:00.000,FORD,4D,,SIL,AS86842,IL,10300 S. Doty,(773) 568-8495,2869120
2019-01-22T00:00:00.000,FORD,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6947660
2019-01-22T00:00:00.000,HYUN,2D,,BLK,G648573,IL,701 N. Sacramento,(773) 265-7605,6947693
2019-01-22T00:00:00.000,HYUN,4D,,SIL,Y702853,IL,701 N. Sacramento,(773) 265-1846,1538277
2019-01-22T00:00:00.000,HYUN,4D,,SIL,7650988,TX,10300 S. Doty,(773) 568-8495,2869132
2019-01-22T00:00:00.000,INFI,4D,,BLK,BB24001,IL,10300 S. Doty,(773) 568-8495,2869139
2019-01-22T00:00:00.000,JEEP,LL,,WHI,AM16839,IL,701 N. Sacramento,(773) 265-7605,6947695
2019-01-22T00:00:00.000,JEEP,LL,TK,BLK,233M17,IN,701 N. Sacramento,(773) 265-7605,6947666
2019-01-22T00:00:00.000,MITS,4D,,GRY,AT59332,IL,701 N. Sacramento,(773) 265-7605,6947714
2019-01-22T00:00:00.000,NISS,4D,,GRY,AN26386,IL,10300 S. Doty,(773) 568-8495,2869126
2019-01-22T00:00:00.000,NISS,4D,,GLD,Z756304,IL,701 N. Sacramento,(773) 265-7605,6947680
2019-01-22T00:00:00.000,PLYM,VN,,GRN,XKS807,IL,10300 S. Doty,(773) 568-8495,2869136
2019-01-22T00:00:00.000,PONT,2D,,RED,AR12802,IL,701 N. Sacramento,(773) 265-7605,6947683
2019-01-22T00:00:00.000,PONT,4D,,BLK,Q362907,IL,10300 S. Doty,(773) 568-8495,2869138
2019-01-22T00:00:00.000,PONT,4D,,BGE,,IL,701 N. Sacramento,(773) 265-7605,6947675
2019-01-22T00:00:00.000,TOYT,4D,,WHI,434U887,IL,701 N. Sacramento,(773) 265-7605,6947668
2019-01-22T00:00:00.000,TOYT,4D,,GRY,AS78993,IL,10300 S. Doty,(773) 568-8495,2869137
2019-01-22T00:00:00.000,,,,,,IL,10300 S. Doty,(773) 568-8495,2869121
2019-01-22T00:00:00.000,,,,,ZX71469,IL,10300 S. Doty,(773) 568-8495,2869119
2019-01-21T00:00:00.000,AUDI,4D,,WHI,AS62997,IL,10300 S. Doty,(773) 568-8495,2869084
2019-01-21T00:00:00.000,BUIC,4D,,BLK,AX49581,IL,10300 S. Doty,(773) 568-8495,2869076
2019-01-21T00:00:00.000,CHEV,4D,,SIL,117U078,IL,10300 S. Doty,(773) 568-8495,2869077
2019-01-21T00:00:00.000,CHEV,4D,,BLK,920PXP,MN,701 N. Sacramento,(773) 265-7605,6947655
2019-01-21T00:00:00.000,CHEV,4D,,BLU,AW27688,IL,701 N. Sacramento,(773) 265-7605,6947605
2019-01-21T00:00:00.000,DODG,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2869075
2019-01-21T00:00:00.000,FORD,4D,,WHI,744651,IL,10300 S. Doty,(773) 568-8495,2869081
2019-01-21T00:00:00.000,GMC,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2869111
2019-01-21T00:00:00.000,HYUN,4D,,SIL,AX16979,IL,701 N. Sacramento,(773) 265-7605,6947656
2019-01-21T00:00:00.000,INFI,4D,,GRY,BE64954,IL,701 N. Sacramento,(773) 265-7605,6947610
2019-01-21T00:00:00.000,JAGU,LL,,WHI,AEJ4133,WI,10300 S. Doty,(773) 568-8495,2869088
2019-01-21T00:00:00.000,KIA,4D,,GRY,Q771026,IL,701 N. Sacramento,(773) 265-7605,6947654
2019-01-21T00:00:00.000,MAZD,LL,,BLU,22527S1,TX,701 N. Sacramento,(773) 265-7605,6947613
2019-01-21T00:00:00.000,MERZ,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2869078
2019-01-21T00:00:00.000,NISS,4D,,BLK,AW19694,IL,10300 S. Doty,(773) 568-8495,2869070
2019-01-21T00:00:00.000,NISS,4D,,GRY,Q795568,IL,10300 S. Doty,(773) 568-8495,2869083
2019-01-21T00:00:00.000,NISS,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2869072
2019-01-21T00:00:00.000,NISS,LL,,SIL,BJW413,MN,10300 S. Doty,(773) 568-8495,2869080
2019-01-21T00:00:00.000,PONT,4D,,BLK,AW34997,IL,10300 S. Doty,(773) 568-8495,2869068
2019-01-21T00:00:00.000,SUBA,LL,,BLK,AL70582,IL,10300 S. Doty,(773) 568-8495,2869086
2019-01-21T00:00:00.000,TOYT,4D,,BLK,AL68558,IL,701 N. Sacramento,(773) 265-7605,6947603
2019-01-20T00:00:00.000,ACUR,4D,,BLK,AV77500,IL,701 N. Sacramento,(773) 265-7605,6947507
2019-01-20T00:00:00.000,ACUR,4D,,WHI,E703144,IL,10300 S. Doty,(773) 568-8495,2869023
2019-01-20T00:00:00.000,BUIC,4D,,SIL,G398702,IL,701 N. Sacramento,(773) 265-7605,6947472
2019-01-20T00:00:00.000,CADI,4D,,GLD,AF27527,IL,701 N. Sacramento,(773) 265-7605,6947580
2019-01-20T00:00:00.000,CADI,4D,,BLK,47VK131,AL,10300 S. Doty,(773) 568-8495,2868997
2019-01-20T00:00:00.000,CADI,LL,TK,BLK,AJ13313,IL,701 N. Sacramento,(773) 265-7605,6947584
2019-01-20T00:00:00.000,CHEV,4D,,GRY,Q515178,IL,701 N. Sacramento,(773) 265-7605,6947492
2019-01-20T00:00:00.000,CHEV,4D,,TAN,AD54935,IL,400 E. Lower Wacker,(312) 744-7550,2869000
2019-01-20T00:00:00.000,CHEV,4D,,BLU,948676,IL,10300 S. Doty,(773) 568-8495,2869008
2019-01-20T00:00:00.000,CHEV,4D,,BLK,AW54236,IL,10300 S. Doty,(773) 568-8495,2869021
2019-01-20T00:00:00.000,CHEV,4D,,BLU,Q340251,IL,701 N. Sacramento,(773) 265-7605,6947496
2019-01-20T00:00:00.000,CHEV,LL,,BLK,BB13345,IL,10300 S. Doty,(773) 568-8495,2869048
2019-01-20T00:00:00.000,CHEV,VN,,SIL,539U478,IL,701 N. Sacramento,(773) 265-7605,6947482
2019-01-20T00:00:00.000,CHEV,VN,,GRY,AW55721,IL,701 N. Sacramento,(773) 265-7605,6947493
2019-01-20T00:00:00.000,CHRY,VN,,WHI,R701958,IL,10300 S. Doty,(773) 568-8495,2869020
2019-01-20T00:00:00.000,FORD,4D,,BLK,AQ46861,IL,701 N. Sacramento,(773) 265-7605,6947511
2019-01-20T00:00:00.000,FORD,4D,,WHI,354919,IL,10300 S. Doty,(773) 568-8495,2868999
2019-01-20T00:00:00.000,FORD,4D,,RED,K055823,IL,701 N. Sacramento,(773) 265-7605,6947562
2019-01-20T00:00:00.000,FORD,LL,TK,BLK,951ZNT,WI,400 E. Lower Wacker,(312) 744-7550,998757
2019-01-20T00:00:00.000,FORD,LL,,BLU,E220786,IL,10300 S. Doty,(773) 568-8495,2869001
2019-01-20T00:00:00.000,FORD,LL,TK,WHI,K198746,IN,10300 S. Doty,(773) 568-8495,2868998
2019-01-20T00:00:00.000,GMC,VN,TK,WHI,PCF328,NM,701 N. Sacramento,(773) 265-7605,6947567
2019-01-20T00:00:00.000,HOND,2D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2869005
2019-01-20T00:00:00.000,HOND,4D,,GRY,AS77419,IL,701 N. Sacramento,(773) 265-7605,6947473
2019-01-20T00:00:00.000,HOND,4D,,BLK,AP23472,IL,10300 S. Doty,(773) 568-8495,2869046
2019-01-20T00:00:00.000,HOND,LL,CRV,GRY,BB91549,IL,701 N. Sacramento,(773) 265-7605,6947575
2019-01-20T00:00:00.000,HYUN,4D,,GRY,Q581641,IL,10300 S. Doty,(773) 568-8495,2869030
2019-01-20T00:00:00.000,HYUN,4D,,GRY,E515781,IL,400 E. Lower Wacker,(312) 744-7550,998761
2019-01-20T00:00:00.000,JEEP,LL,TK,BLU,AQ75849,IL,701 N. Sacramento,(773) 265-7605,6947571
2019-01-20T00:00:00.000,JEEP,LL,,BLK,AE32501,IL,701 N. Sacramento,(773) 265-7605,6947536
2019-01-20T00:00:00.000,MAZD,VN,,SIL,AJ69082,IL,10300 S. Doty,(773) 568-8495,2869024
2019-01-20T00:00:00.000,NISS,4D,,WHI,AW25903,IL,701 N. Sacramento,(773) 265-7605,6947566
2019-01-20T00:00:00.000,PONT,4D,,SIL,00857994,IL,701 N. Sacramento,(773) 265-7605,6947569
2019-01-20T00:00:00.000,TOYT,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2869056
2019-01-20T00:00:00.000,TOYT,LL,,GRY,BB20234,IL,10300 S. Doty,(773) 568-8495,2869057
2019-01-20T00:00:00.000,VOLV,SW,,BLU,AQ77932,IL,701 N. Sacramento,(773) 265-7605,6947506
2019-01-19T00:00:00.000,ACUR,4D,,BLK,AJ22986,IL,701 N. Sacramento,(773) 265-7605,6947467
2019-01-19T00:00:00.000,ACUR,4D,,SIL,AF93619,IL,10300 S. Doty,(773) 568-8495,2868907
2019-01-19T00:00:00.000,AUDI,4D,,SIL,A529137,IL,10300 S. Doty,(773) 568-8495,2868916
2019-01-19T00:00:00.000,BUIC,4D,,TAN,ZY85650,IL,701 N. Sacramento,(773) 265-7605,6947469
2019-01-19T00:00:00.000,CADI,4D,,GLD,AH89758,IL,10300 S. Doty,(773) 568-8495,2868985
2019-01-19T00:00:00.000,CADI,LL,TK,BLK,AQ42113,IL,701 N. Sacramento,(773) 265-7605,6947378
2019-01-19T00:00:00.000,CHEV,2D,,MAR,971579,IL,10300 S. Doty,(773) 568-8495,2868959
2019-01-19T00:00:00.000,CHEV,4D,,BLU,AD35571,IL,10300 S. Doty,(773) 568-8495,2868926
2019-01-19T00:00:00.000,CHEV,LL,,BLK,357875,IL,10300 S. Doty,(773) 568-8495,2868980
2019-01-19T00:00:00.000,CHEV,LL,,GRY,AV76588,IL,10300 S. Doty,(773) 568-8495,2868901
2019-01-19T00:00:00.000,CHEV,LL,,GRY,DS3B402,TX,10300 S. Doty,(773) 568-8495,2868881
2019-01-19T00:00:00.000,CHEV,PK,TK,BLK,2042539B,IL,10300 S. Doty,(773) 568-8495,2868917
2019-01-19T00:00:00.000,CHEV,VN,TK,SIL,BB22856,IL,701 N. Sacramento,(773) 265-7605,6947384
2019-01-19T00:00:00.000,CHRY,4D,,WHI,Q885128,IL,10300 S. Doty,(773) 568-8495,2868972
2019-01-19T00:00:00.000,CHRY,4D,,BLU,405U125,IL,10300 S. Doty,(773) 568-8495,2868880
2019-01-19T00:00:00.000,CHRY,4D,,TAN,A841860,IL,10300 S. Doty,(773) 568-8495,2868978
2019-01-19T00:00:00.000,DODG,4D,,GRY,AQ37115,IL,10300 S. Doty,(773) 568-8495,2868905
2019-01-19T00:00:00.000,DODG,VN,TK,RED,AW31410,IL,701 N. Sacramento,(773) 265-7605,6947468
2019-01-19T00:00:00.000,DODG,VN,TK,GRY,AP11137,IL,10300 S. Doty,(773) 568-8495,2868988
2019-01-19T00:00:00.000,FORD,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2868921
2019-01-19T00:00:00.000,FORD,4D,,BLU,AP24029,IL,10300 S. Doty,(773) 568-8495,2868990
2019-01-19T00:00:00.000,FORD,EB,TK,WHI,2463147,IN,10300 S. Doty,(773) 568-8495,2868976
2019-01-19T00:00:00.000,FORD,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2868894
2019-01-19T00:00:00.000,FORD,LL,,BLK,AP40687,IL,10300 S. Doty,(773) 568-8495,2868939
2019-01-19T00:00:00.000,FORD,LL,,WHI,2149661B,IL,10300 S. Doty,(773) 568-8495,2868885
2019-01-19T00:00:00.000,FORD,PK,,RED,,IL,10300 S. Doty,(773) 568-8495,2868995
2019-01-19T00:00:00.000,HOND,4D,,BLK,K910444,IL,701 N. Sacramento,(773) 265-7605,6947410
2019-01-19T00:00:00.000,HOND,4D,,SIL,AG60839,IL,10300 S. Doty,(773) 568-8495,2868937
2019-01-19T00:00:00.000,HYUN,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2868992
2019-01-19T00:00:00.000,HYUN,LL,,GLD,AP71722,IL,10300 S. Doty,(773) 568-8495,2868932
2019-01-19T00:00:00.000,HYUN,LL,,GRY,AS85790,IL,10300 S. Doty,(773) 568-8495,2868893
2019-01-19T00:00:00.000,INFI,4D,,GRY,BA63797,IL,10300 S. Doty,(773) 568-8495,2868993
2019-01-19T00:00:00.000,LAND,LL,,SIL,J896682,IL,701 N. Sacramento,(773) 265-7605,6947377
2019-01-19T00:00:00.000,LINC,4D,,BLK,AN79365,IL,701 N. Sacramento,(773) 265-7605,6947391
2019-01-19T00:00:00.000,LINC,4D,,WHI,AN26082,IL,10300 S. Doty,(773) 568-8495,2868909
2019-01-19T00:00:00.000,MAZD,4D,,SIL,AW23481,IL,10300 S. Doty,(773) 568-8495,2868930
2019-01-19T00:00:00.000,MAZD,LL,,TAN,706812,IL,10300 S. Doty,(773) 568-8495,2868915
2019-01-19T00:00:00.000,MERC,4D,,GRN,AQ46557,IL,10300 S. Doty,(773) 568-8495,2868954
2019-01-19T00:00:00.000,MERC,LL,,BLK,227236,IL,10300 S. Doty,(773) 568-8495,2868892
2019-01-19T00:00:00.000,MITS,LL,,GRY,AB98532,IL,10300 S. Doty,(773) 568-8495,2868887
2019-01-19T00:00:00.000,MITS,LL,,SIL,508843,IL,701 N. Sacramento,(773) 265-7605,6947471
2019-01-19T00:00:00.000,NISS,4D,,BLK,Z543970,IL,10300 S. Doty,(773) 568-8495,2868965
2019-01-19T00:00:00.000,OLDS,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2868953
2019-01-19T00:00:00.000,PONT,4D,,SIL,BB17692,IL,10300 S. Doty,(773) 568-8495,2868981
2019-01-19T00:00:00.000,PONT,4D,,SIL,AN54719,IL,10300 S. Doty,(773) 568-8495,2868977
2019-01-19T00:00:00.000,PONT,4D,,SIL,BA41060,IL,10300 S. Doty,(773) 568-8495,2868923
2019-01-19T00:00:00.000,PONT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2868962
